,Tags,SeqName,Description,Length,#Hits,e-Value,sim mean,#GO,GO IDs,GO Names,Enzyme Codes,Enzyme Names,InterPro IDs,InterPro GO IDs,InterPro GO Names
TRUE,[BLASTED],Pver_g20644.t1,XP_027057782.1,166,1,6.90E-60,57.46,,,,,,,,
TRUE,[BLASTED],Pver_g20645.t1,RMX60005.1,1395,1,1.70E-167,89.76,,,,,,,,
TRUE,[BLASTED],Pver_g20646.t1,XP_029183537.1,219,1,1.20E-56,70.56,,,,,,,,
TRUE,[BLASTED],Pver_g20647.t1,WP_146000211.1,990,1,1.10E-99,36.08,,,,,,,,
TRUE,[BLASTED],Pver_g20648.t1,XP_027037065.1,309,1,7.80E-166,92.21,,,,,,,,
TRUE,[BLASTED],Pver_g20649.t1,RMX38752.1,91,1,1.10E-43,94.44,,,,,,,,
TRUE,[BLASTED],Pver_g20650.t1,XP_027038262.1,445,1,7.90E-188,67.7,,,,,,,,
TRUE,[BLASTED],Pver_g20651.t1,XP_020630282.1,623,1,5.50E-187,55.48,,,,,,,,
TRUE,[BLASTED],Pver_g20652.t1,XP_027046715.1,613,1,0.00E+00,88.87,,,,,,,,
TRUE,[BLASTED],Pver_g20653.t1,RMX51090.1,278,1,5.70E-59,92.75,,,,,,,,
TRUE,[BLASTED],Pver_g20654.t1,MBO9492925.1,1228,1,2.20E-22,52.34,,,,,,,,
TRUE,[BLASTED],Pver_g20655.t1,XP_029182138.1,118,1,4.80E-23,52.73,,,,,,,,
TRUE,[BLASTED],Pver_g20656.t1,RMX38929.1,95,1,5.90E-16,74.19,,,,,,,,
TRUE,[BLASTED],Pver_g20657.t2,XP_028407856.1,484,1,5.00E-34,59.23,,,,,,,,
TRUE,[BLASTED],Pver_g20659.t1,XP_027042371.1,1086,1,7.10E-222,85.59,,,,,,,,
TRUE,[BLASTED],Pver_g20660.t1,MBO9492842.1,352,1,8.50E-185,94.63,,,,,,,,
TRUE,[BLASTED],Pver_g20661.t1,MBO9495906.1,976,1,0,63.84,,,,,,,,
TRUE,[BLASTED],Pver_g20662.t2,RMX60212.1,587,1,1.20E-34,82,,,,,,,,
TRUE,[BLASTED],Pver_g20663.t1,KTG34127.1,142,1,9.50E-18,34.69,,,,,,,,
TRUE,[BLASTED],Pver_g20664.t1,XP_022786617.1,156,1,2.90E-68,88.39,,,,,,,,
TRUE,[BLASTED],Pver_g20665.t2,XP_029185475.1,232,1,7.50E-97,85.31,,,,,,,,
TRUE,[BLASTED],Pver_g20666.t1,WP_146000123.1,1201,1,3.80E-67,39.8,,,,,,,,
TRUE,[BLASTED],Pver_g20668.t1,RMX35516.1,235,1,1.20E-102,82.71,,,,,,,,
TRUE,[BLASTED],Pver_g20669.t1,KAG7252953.1,112,1,7.90E-44,86.6,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g20670.t1,PFX31289.1,181,1,9.80E-60,45.75,6,F:GO:0000166; F:GO:0003676; F:GO:0003724; F:GO:0004386; F:GO:0005524; F:GO:0016787,F:nucleotide binding; F:nucleic acid binding; F:RNA helicase activity; F:helicase activity; F:ATP binding; F:hydrolase activity,,,,,
TRUE,[BLASTED],Pver_g20671.t2,WP_163373386.1,1429,1,1.10E-49,53.33,,,,,,,,
TRUE,[BLASTED],Pver_g20672.t1,MBO9482919.1,1107,1,1.20E-221,61.56,,,,,,,,
TRUE,[BLASTED],Pver_g20673.t1,WP_145999947.1,1519,1,3.70E-229,44.64,,,,,,,,
TRUE,[BLASTED],Pver_g20674.t1,PFX33090.1,135,1,2.30E-45,83.93,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g20675.t1,RMX38175.1,212,1,1.30E-68,98.53,1,C:GO:0005737,C:cytoplasm,,,,,
TRUE,[BLASTED],Pver_g20676.t1,RMX44782.1,113,1,1.60E-47,92.52,,,,,,,,
TRUE,[BLASTED],Pver_g20677.t1,XP_029196934.1,295,1,6.40E-85,86.93,,,,,,,,
TRUE,[BLASTED],Pver_g20678.t1,XP_022810442.1,162,1,1.00E-36,75,,,,,,,,
TRUE,[BLASTED],Pver_g20679.t1,XP_027037038.1,364,1,9.70E-192,96.86,,,,,,,,
TRUE,[BLASTED],Pver_g20680.t1,KAG5706420.1,299,1,5.70E-57,35.46,,,,,,,,
TRUE,[BLASTED],Pver_g20681.t1,XP_022792042.1,140,1,2.60E-68,94.24,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g20683.t1,PFX13996.1,451,1,3.40E-178,69.58,1,P:GO:0009263,P:deoxyribonucleotide biosynthetic process,,,,,
TRUE,[BLASTED],Pver_g20684.t1,PFX12307.1,598,1,2.80E-127,46.07,,,,,,,,
TRUE,[BLASTED],Pver_g20685.t1,XP_027052475.1,1498,1,2.00E-49,91.15,,,,,,,,
TRUE,[BLASTED],Pver_g20686.t1,XP_027050497.1,88,1,1.20E-15,96.34,,,,,,,,
TRUE,[BLASTED],Pver_g20687.t1,XP_027038262.1,659,1,2.10E-229,89.85,,,,,,,,
TRUE,[BLASTED],Pver_g20688.t1,PFX25914.1,418,1,6.00E-12,46.32,,,,,,,,
TRUE,[BLASTED],Pver_g20689.t1,XP_028416830.1,246,1,8.10E-17,42.48,,,,,,,,
TRUE,[BLASTED],Pver_g20690.t1,MBO9494505.1,1054,1,1.30E-07,49.18,,,,,,,,
TRUE,[BLASTED],Pver_g20691.t1,WP_163373237.1,313,1,9.60E-55,54.02,,,,,,,,
TRUE,[BLASTED],Pver_g20692.t2,XP_022790763.1,154,1,3.00E-78,95.39,,,,,,,,
TRUE,[BLASTED],Pver_g20693.t1,XP_027047928.1,194,1,2.00E-95,95.38,,,,,,,,
TRUE,[BLASTED],Pver_g20694.t2,XP_029206870.1,359,1,1.00E-60,46.08,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g20695.t1,GBN83301.1,653,1,1.80E-95,46.68,2,P:GO:0006508; F:GO:0004190,P:proteolysis; F:aspartic-type endopeptidase activity,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g20696.t1,PFX12648.1,999,1,0,73.67,1,F:GO:0003824,F:catalytic activity,,,,,
TRUE,[BLASTED],Pver_g20697.t1,XP_040569625.1,1117,1,1.90E-222,60.37,,,,,,,,
TRUE,[BLASTED],Pver_g20698.t1,XP_022792264.1,189,1,1.20E-47,85.32,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g20699.t1,PFX16326.1,124,1,1.60E-21,71.08,1,F:GO:0016740,F:transferase activity,,,,,
TRUE,[BLASTED],Pver_g20700.t1,XP_032484741.1,994,1,1.40E-06,32.62,,,,,,,,
TRUE,[BLASTED],Pver_g20701.t1,XP_027050372.1,500,1,5.60E-291,99.2,,,,,,,,
TRUE,[BLASTED],Pver_g20702.t1,XP_027038719.1,303,1,7.90E-147,86.09,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g20703.t1,RMX53208.1,116,1,2.20E-25,51.97,6,P:GO:0007166; P:GO:0007186; F:GO:0004888; F:GO:0004930; C:GO:0016020; C:GO:0016021,P:cell surface receptor signaling pathway; P:G protein-coupled receptor signaling pathway; F:transmembrane signaling receptor activity; F:G protein-coupled receptor activity; C:membrane; C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g20704.t1,XP_027038430.1,69,1,1.80E-30,98.53,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g20705.t1,RMX37436.1,317,1,2.50E-71,49.55,3,P:GO:0006310; P:GO:0015074; F:GO:0003677,P:DNA recombination; P:DNA integration; F:DNA binding,,,,,
TRUE,[BLASTED],Pver_g20706.t1,RMX59287.1,231,1,1.60E-86,79.02,,,,,,,,
TRUE,[BLASTED],Pver_g20707.t2,XP_022788798.1,108,1,1.90E-34,52.84,,,,,,,,
TRUE,[BLASTED],Pver_g20708.t1,XP_027038182.1,270,1,1.00E-137,87.08,,,,,,,,
TRUE,[BLASTED],Pver_g20709.t1,XP_022810518.1,103,1,8.90E-34,74.26,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g20710.t1,PFX23884.1,397,1,1.90E-172,78.14,1,F:GO:0046872,F:metal ion binding,,,,,
TRUE,[BLASTED],Pver_g20712.t1,XP_027056307.1,983,1,3.30E-178,84.13,,,,,,,,
TRUE,[BLASTED],Pver_g20714.t1,XP_015780861.1,236,1,5.20E-53,80.27,,,,,,,,
TRUE,[BLASTED],Pver_g20715.t1,XP_015775014.1,285,1,2.20E-135,85.51,,,,,,,,
TRUE,[BLASTED],Pver_g20716.t1,RMX47916.1,140,1,2.20E-27,57.38,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g20717.t1,RMX58268.1,365,1,4.10E-158,79.43,1,P:GO:0007165,P:signal transduction,,,,,
TRUE,[BLASTED],Pver_g20718.t1,RMX50647.1,1114,1,1.50E-235,80.34,,,,,,,,
TRUE,[BLASTED],Pver_g20719.t1,PFX27298.1,334,1,5.50E-93,91.8,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g20720.t1,RMX37543.1,136,1,8.60E-69,97.73,4,P:GO:0007186; F:GO:0004930; C:GO:0005886; C:GO:0016021,P:G protein-coupled receptor signaling pathway; F:G protein-coupled receptor activity; C:plasma membrane; C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g20721.t1,XP_015776025.1,269,1,3.30E-104,76.49,,,,,,,,
TRUE,[BLASTED],Pver_g20722.t1,XP_027042371.1,620,1,2.30E-60,79.61,,,,,,,,
TRUE,[BLASTED],Pver_g20723.t1,XP_027051455.1,100,1,4.00E-39,69.01,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g20724.t1,RMX58102.1,283,1,2.40E-113,93.15,1,F:GO:0005524,F:ATP binding,,,,,
TRUE,[BLASTED],Pver_g20725.t1,XP_027055046.1,507,1,4.20E-270,94.37,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g20726.t1,PFX13327.1,376,1,1.50E-09,60.32,1,P:GO:0042981,P:regulation of apoptotic process,,,,,
TRUE,[BLASTED],Pver_g20727.t1,XP_020611054.1,136,1,1.80E-45,70.29,,,,,,,,
TRUE,[BLASTED],Pver_g20728.t1,RMX50906.1,320,1,1.40E-77,100,,,,,,,,
TRUE,[BLASTED],Pver_g20729.t1,RMX54594.1,217,1,4.20E-49,71.54,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g20730.t2,PFX17729.1,244,1,4.80E-86,73.31,1,F:GO:0004386,F:helicase activity,,,,,
TRUE,[BLASTED],Pver_g20731.t1,WP_067514615.1,717,1,1.40E-40,56.67,,,,,,,,
TRUE,[BLASTED],Pver_g20732.t1,XP_022797717.1,595,1,4.80E-297,85.91,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g20733.t1,RMX52593.1,870,1,1.00E-21,90.48,1,C:GO:0016021,C:integral component of membrane,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g20734.t1,RMX42641.1,217,1,2.80E-13,81.25,1,C:GO:0016021,C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g20735.t1,XP_029207164.1,164,1,5.60E-46,63.23,,,,,,,,
TRUE,[BLASTED],Pver_g20736.t1,PFX23084.1,381,1,1.30E-127,74.01,,,,,,,,
TRUE,[BLASTED],Pver_g20737.t1,XP_027054166.1,210,1,7.50E-112,99.05,,,,,,,,
TRUE,[BLASTED],Pver_g20738.t1,PFX17018.1,443,1,1.50E-157,55.87,,,,,,,,
TRUE,[BLASTED],Pver_g20739.t1,XP_027047924.1,1143,1,0,82.86,,,,,,,,
TRUE,[BLASTED],Pver_g20740.t1,XP_027052400.1,456,1,2.50E-189,78.23,,,,,,,,
TRUE,[BLASTED],Pver_g20741.t1,XP_027052549.1,789,1,9.00E-243,88.36,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g20742.t1,PFX23884.1,708,1,2.10E-219,81.73,2,F:GO:0008270; C:GO:0005737,F:zinc ion binding; C:cytoplasm,,,,,
TRUE,[BLASTED],Pver_g20743.t1,XP_022785371.1,490,1,8.10E-234,85.63,,,,,,,,
TRUE,[BLASTED],Pver_g20744.t1,RMX48472.1,137,1,3.30E-28,73.56,,,,,,,,
TRUE,[BLASTED],Pver_g20745.t1,XP_022807188.1,174,1,6.40E-24,88.71,,,,,,,,
TRUE,[BLASTED],Pver_g20746.t1,XP_022781683.1,479,1,1.20E-176,86.65,,,,,,,,
TRUE,[BLASTED],Pver_g20747.t1,MBO9496090.1,1317,1,9.00E-147,38.26,,,,,,,,
TRUE,[BLASTED],Pver_g20749.t1,XP_020632755.1,242,1,4.10E-53,67.44,,,,,,,,
TRUE,[BLASTED],Pver_g20750.t2,KXJ07868.1,767,1,9.40E-221,48.72,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g20751.t1,RMX61560.1,214,1,1.20E-96,80.19,1,F:GO:0005201,F:extracellular matrix structural constituent,,,,,
TRUE,[BLASTED],Pver_g20752.t2,XP_028403332.1,192,1,7.50E-18,46.49,,,,,,,,
TRUE,[BLASTED],Pver_g20753.t1,PFX15685.1,121,1,7.10E-06,45.37,,,,,,,,
TRUE,[BLASTED],Pver_g20754.t1,RMX42507.1,564,1,8.20E-97,94.62,,,,,,,,
TRUE,[BLASTED],Pver_g20755.t1,WP_219622122.1,148,1,1.40E-72,92.57,,,,,,,,
TRUE,[BLASTED],Pver_g20756.t1,XP_027058240.1,517,1,3.20E-233,85.98,,,,,,,,
TRUE,[BLASTED],Pver_g20757.t1,XP_027051857.1,305,1,4.90E-112,69.9,,,,,,,,
TRUE,[BLASTED],Pver_g20758.t2,XP_015771354.1,363,1,2.80E-50,34.63,,,,,,,,
TRUE,[BLASTED],Pver_g20759.t1,XP_029185475.1,179,1,1.10E-76,87.13,,,,,,,,
TRUE,[BLASTED],Pver_g20760.t1,XP_027059818.1,214,1,7.70E-56,97.48,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g20761.t1,RMX51525.1,118,1,1.30E-25,55.63,5,F:GO:0000166; F:GO:0003676; F:GO:0004386; F:GO:0005524; F:GO:0016787,F:nucleotide binding; F:nucleic acid binding; F:helicase activity; F:ATP binding; F:hydrolase activity,,,,,
TRUE,[BLASTED],Pver_g20762.t1,PFX18789.1,516,1,2.90E-226,76.89,,,,,,,,
TRUE,[BLASTED],Pver_g20763.t1,XP_027041803.1,89,1,4.80E-36,94.19,,,,,,,,
TRUE,[BLASTED],Pver_g20764.t1,XP_027050698.1,131,1,1.00E-50,86.29,,,,,,,,
TRUE,[BLASTED],Pver_g20765.t1,XP_022790228.1,194,1,4.20E-77,80.21,,,,,,,,
TRUE,[BLASTED],Pver_g20766.t1,RMX46500.1,230,1,6.70E-122,92.2,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g20767.t1,RMX56967.1,290,1,9.00E-140,69.01,2,C:GO:0016020; C:GO:0016021,C:membrane; C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g20768.t1,XP_027057204.1,219,1,3.00E-103,96.57,,,,,,,,
TRUE,[BLASTED],Pver_g20769.t1,WP_163372256.1,713,1,8.40E-30,74.19,,,,,,,,
TRUE,[BLASTED],Pver_g20770.t1,PFX13063.1,901,1,0,67.78,,,,,,,,
TRUE,[BLASTED],Pver_g20773.t1,PFX20887.1,765,1,1.80E-216,72.11,,,,,,,,
TRUE,[BLASTED],Pver_g20774.t2,MBO9482531.1,634,1,2.70E-125,85.28,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g20775.t1,NLI38460.1,459,1,3.70E-31,34.8,1,F:GO:0005524,F:ATP binding,,,,,
TRUE,[BLASTED],Pver_g20776.t1,XP_027046674.1,721,1,0,99.72,,,,,,,,
TRUE,[BLASTED],Pver_g20777.t1,XP_027047924.1,943,1,0,75.3,,,,,,,,
TRUE,[BLASTED],Pver_g20778.t1,MBO9497161.1,1232,1,6.30E-102,45.65,,,,,,,,
TRUE,[BLASTED],Pver_g20779.t2,XP_020616714.1,519,1,4.40E-137,69.55,,,,,,,,
TRUE,[BLASTED],Pver_g20780.t1,XP_029208719.1,410,1,1.30E-99,56.34,,,,,,,,
TRUE,[BLASTED],Pver_g20781.t1,XP_022804569.1,337,1,1.20E-130,73.19,,,,,,,,
TRUE,[BLASTED],Pver_g20782.t1,XP_027038929.1,90,1,2.40E-43,98.88,,,,,,,,
TRUE,[BLASTED],Pver_g20783.t1,XP_029202932.1,181,1,2.20E-51,63.47,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g20784.t1,RMX51674.1,191,1,1.10E-104,97.37,2,P:GO:0007165; F:GO:0003953,P:signal transduction; F:NAD+ nucleosidase activity,EC:3.2.2,Glycosylases,,,
TRUE,[BLASTED],Pver_g20785.t2,XP_027038262.1,424,1,3.00E-168,67.3,,,,,,,,
TRUE,[BLASTED],Pver_g20786.t1,XP_027044053.1,213,1,6.70E-68,80,,,,,,,,
TRUE,[BLASTED],Pver_g20787.t1,RMX56006.1,273,1,3.60E-90,95.91,,,,,,,,
TRUE,[BLASTED],Pver_g20788.t1,RMX47325.1,196,1,2.10E-63,75,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g20789.t1,PFX16030.1,38,1,4.90E-14,97.3,4,P:GO:0006425; F:GO:0004819; F:GO:0005524; C:GO:0005737,P:glutaminyl-tRNA aminoacylation; F:glutamine-tRNA ligase activity; F:ATP binding; C:cytoplasm,EC:6.1.1.18,Glutamine--tRNA ligase,,,
TRUE,[BLASTED],Pver_g20790.t1,RMX57266.1,354,1,8.40E-132,93.25,,,,,,,,
TRUE,[BLASTED],Pver_g20791.t1,XP_022803041.1,84,1,5.20E-32,86.59,,,,,,,,
TRUE,[BLASTED],Pver_g20792.t1,RMX39089.1,121,1,2.70E-37,69.49,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g20793.t1,RMX58664.1,373,1,4.80E-194,94.35,1,C:GO:0016021,C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g20794.t1,XP_027055639.1,235,1,3.40E-129,97.87,,,,,,,,
TRUE,[BLASTED],Pver_g20795.t1,XP_022797535.1,42,1,3.00E-12,100,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g20796.t1,PFX21307.1,448,1,2.10E-244,80.66,3,P:GO:0006313; F:GO:0003677; F:GO:0004803,"P:transposition, DNA-mediated; F:DNA binding; F:transposase activity",,,,,
TRUE,[BLASTED],Pver_g20797.t1,XP_020612518.1,726,1,4.30E-207,53.68,,,,,,,,
TRUE,[BLASTED],Pver_g20798.t1,XP_027047435.1,859,1,0,77.34,,,,,,,,
TRUE,[BLASTED],Pver_g20799.t1,PFX25914.1,151,1,5.20E-14,50,,,,,,,,
TRUE,[BLASTED],Pver_g20800.t1,XP_027056683.1,434,1,2.00E-66,78.36,,,,,,,,
TRUE,[BLASTED],Pver_g20801.t1,KXJ27751.1,535,1,2.70E-105,69.37,,,,,,,,
TRUE,[BLASTED],Pver_g20802.t1,EDO32243.1,162,1,2.00E-08,57.65,,,,,,,,
TRUE,[BLASTED],Pver_g20803.t1,XP_032228291.1,361,1,1.90E-171,80,,,,,,,,
TRUE,[BLASTED],Pver_g20804.t1,XP_027045572.1,246,1,2.90E-123,99.59,,,,,,,,
TRUE,[BLASTED],Pver_g20805.t1,XP_027056307.1,765,1,5.10E-227,84.18,,,,,,,,
TRUE,[BLASTED],Pver_g20806.t1,XP_029188027.1,285,1,2.20E-58,58.1,,,,,,,,
TRUE,[BLASTED],Pver_g20807.t1,XP_029212742.1,191,1,2.40E-72,88.59,,,,,,,,
TRUE,[BLASTED],Pver_g20808.t1,PFX32948.1,78,1,4.40E-17,72.73,,,,,,,,
TRUE,[BLASTED],Pver_g20809.t1,XP_029180087.1,648,1,1.10E-257,67.44,,,,,,,,
TRUE,[BLASTED],Pver_g20810.t1,XP_029184112.1,500,1,1.30E-122,40.08,,,,,,,,
TRUE,[BLASTED],Pver_g20811.t1,WP_216636528.1,424,1,9.40E-130,73.2,,,,,,,,
TRUE,[BLASTED],Pver_g20812.t1,WP_066017154.1,358,1,5.40E-171,86.24,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g20814.t1,PFX23884.1,473,1,1.50E-96,80.78,2,F:GO:0008270; C:GO:0005737,F:zinc ion binding; C:cytoplasm,,,,,
TRUE,[BLASTED],Pver_g20815.t1,XP_022807256.1,250,1,1.80E-88,60.85,,,,,,,,
TRUE,[BLASTED],Pver_g20816.t1,XP_027042154.1,316,1,1.40E-130,84.33,,,,,,,,
TRUE,[BLASTED],Pver_g20817.t2,MBO9496283.1,1032,1,1.90E-30,31.09,,,,,,,,
TRUE,[BLASTED],Pver_g20818.t1,XP_015750160.1,921,1,2.10E-41,54.94,,,,,,,,
TRUE,[BLASTED],Pver_g20819.t1,XP_028415032.1,256,1,3.20E-72,42.37,,,,,,,,
TRUE,[BLASTED],Pver_g20820.t1,PFX23194.1,376,1,1.50E-94,74.8,,,,,,,,
TRUE,[BLASTED],Pver_g20821.t2,XP_022797599.1,186,1,4.60E-89,86.56,,,,,,,,
TRUE,[BLASTED],Pver_g20823.t1,XP_022803041.1,314,1,6.50E-128,90.91,,,,,,,,
TRUE,[BLASTED],Pver_g20824.t2,XP_027052544.1,119,1,5.10E-57,94.07,,,,,,,,
TRUE,[BLASTED],Pver_g20825.t1,RMX46555.1,90,1,5.40E-35,96.2,,,,,,,,
TRUE,[BLASTED],Pver_g20826.t1,XP_032229050.1,802,1,1.90E-110,57.64,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g20827.t1,RXN08554.1,786,1,1.70E-297,53.61,2,P:GO:0006278; F:GO:0003964,P:RNA-dependent DNA biosynthetic process; F:RNA-directed DNA polymerase activity,,,,,
TRUE,[BLASTED],Pver_g20828.t1,PFX12628.1,199,1,1.00E-70,71.43,,,,,,,,
TRUE,[BLASTED],Pver_g20829.t1,XP_029179313.1,474,1,2.10E-162,61.43,,,,,,,,
TRUE,[BLASTED],Pver_g20830.t1,PFX19734.1,155,1,6.90E-46,61.98,,,,,,,,
TRUE,[BLASTED],Pver_g20831.t1,XP_027042371.1,933,1,7.70E-225,84.34,,,,,,,,
TRUE,[BLASTED],Pver_g20832.t1,RMX47705.1,120,1,5.40E-14,55.32,,,,,,,,
TRUE,[BLASTED],Pver_g20833.t1,XP_022803043.1,127,1,9.60E-46,92.78,,,,,,,,
TRUE,[BLASTED],Pver_g20834.t1,XP_022810053.1,207,1,1.50E-88,81.55,,,,,,,,
TRUE,[BLASTED],Pver_g20835.t1,XP_027051833.1,367,1,6.60E-188,96.47,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g20836.t1,PFX14902.1,191,1,6.00E-76,57.93,7,P:GO:0006468; P:GO:0016310; F:GO:0000166; F:GO:0004672; F:GO:0005524; F:GO:0016301; F:GO:0030246,P:protein phosphorylation; P:phosphorylation; F:nucleotide binding; F:protein kinase activity; F:ATP binding; F:kinase activity; F:carbohydrate binding,,,,,
TRUE,[BLASTED],Pver_g20837.t1,XP_027043138.1,669,1,3.90E-170,77.72,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g20838.t1,PFX28153.1,426,1,1.00E-168,84.11,3,P:GO:0007186; F:GO:0004930; C:GO:0016021,P:G protein-coupled receptor signaling pathway; F:G protein-coupled receptor activity; C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g20839.t1,PFX25307.1,244,1,2.00E-28,46.95,,,,,,,,
TRUE,[BLASTED],Pver_g20840.t2,MBO9483647.1,1115,1,2.90E-45,50,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g20841.t1,PFX31289.1,249,1,2.40E-69,63.31,6,F:GO:0000166; F:GO:0003676; F:GO:0003724; F:GO:0004386; F:GO:0005524; F:GO:0016787,F:nucleotide binding; F:nucleic acid binding; F:RNA helicase activity; F:helicase activity; F:ATP binding; F:hydrolase activity,,,,,
TRUE,[BLASTED],Pver_g20842.t1,XP_027056186.1,204,1,3.10E-70,72.36,,,,,,,,
TRUE,[BLASTED],Pver_g20843.t1,XP_029183743.1,212,1,2.30E-92,66.67,,,,,,,,
TRUE,[BLASTED],Pver_g20844.t1,KXJ10152.1,525,1,1.10E-108,45.43,,,,,,,,
TRUE,[BLASTED],Pver_g20845.t1,XP_029210850.1,205,1,6.30E-39,50,,,,,,,,
TRUE,[BLASTED],Pver_g20846.t1,RMX40254.1,227,1,4.80E-96,79.11,,,,,,,,
TRUE,[BLASTED],Pver_g20847.t1,XP_020605875.1,99,1,8.90E-39,81.63,,,,,,,,
TRUE,[BLASTED],Pver_g20848.t2,XP_027036607.1,440,1,1.70E-25,61.67,,,,,,,,
TRUE,[BLASTED],Pver_g20849.t2,PFX13063.1,783,1,1.50E-237,58.43,,,,,,,,
TRUE,[BLASTED],Pver_g20850.t1,XP_015758234.1,116,1,6.70E-30,63.25,,,,,,,,
TRUE,[BLASTED],Pver_g20851.t1,XP_022795010.1,365,1,7.60E-136,82.88,,,,,,,,
TRUE,[BLASTED],Pver_g20852.t2,XP_027059251.1,656,1,1.70E-300,68.95,,,,,,,,
TRUE,[BLASTED],Pver_g20853.t1,XP_027036446.1,367,1,1.30E-18,89.47,,,,,,,,
TRUE,[BLASTED],Pver_g20854.t1,XP_027040576.1,707,1,2.50E-34,84.09,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g20855.t1,PFX28153.1,328,1,4.50E-140,80.24,3,P:GO:0007186; F:GO:0004930; C:GO:0016021,P:G protein-coupled receptor signaling pathway; F:G protein-coupled receptor activity; C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g20856.t1,XP_027045845.1,234,1,7.00E-119,91.85,,,,,,,,
TRUE,[BLASTED],Pver_g20859.t1,PHZ59833.1,1056,1,6.80E-44,28.03,,,,,,,,
TRUE,[BLASTED],Pver_g20860.t1,XP_027045366.1,215,1,1.90E-86,92.93,,,,,,,,
TRUE,[BLASTED],Pver_g20861.t2,XP_027048532.1,253,1,2.80E-137,98.41,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g20862.t1,RMX48046.1,622,1,2.60E-213,56.68,2,C:GO:0016020; C:GO:0016021,C:membrane; C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g20863.t1,XP_029212437.1,344,1,1.30E-132,68.62,,,,,,,,
TRUE,[BLASTED],Pver_g20864.t1,XP_027044723.1,325,1,2.90E-102,61.23,,,,,,,,
TRUE,[BLASTED],Pver_g20865.t1,XP_029199673.1,250,1,1.10E-74,62.09,,,,,,,,
TRUE,[BLASTED],Pver_g20866.t1,PFX13659.1,413,1,3.30E-103,64.44,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g20867.t1,RMX42469.1,207,1,1.00E-97,99.43,1,C:GO:0016021,C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g20869.t2,XP_027035659.1,439,1,1.70E-254,97.71,,,,,,,,
TRUE,[BLASTED],Pver_g20870.t1,XP_019622270.1,158,1,1.30E-63,78.48,,,,,,,,
TRUE,[BLASTED],Pver_g20871.t1,XP_022808807.1,174,1,9.70E-65,81.66,,,,,,,,
TRUE,[BLASTED],Pver_g20872.t1,XP_027044053.1,296,1,1.80E-82,79.69,,,,,,,,
TRUE,[BLASTED],Pver_g20873.t1,PFX13146.1,364,1,3.00E-153,74.93,,,,,,,,
TRUE,[BLASTED],Pver_g20874.t2,RMX45154.1,262,1,2.70E-74,73.82,,,,,,,,
